;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133
23192;9966061;-3024.9;-1425.0;-7810.0;3699.2;2268.32;6268.32;6633.43;7476.75;5935.07;0.0;0.0;0.0;191298.43;180527.68;215382.53;191298.43;180527.68;215382.53;10;7;8;1.0;1.0;1.0;57.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1;-1.0;5.0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
23193;8424332;-7784.28;-6420.26;-9900.79;8038.57;7108.57;9038.27;5565.98;6254.29;5525.95;-274.77;0.0;0.0;61111.98;107882.9;68399.87;60837.21;107882.9;68399.87;41;28;31;0.9032258064516128;1.0;1.0;31.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1;-1.0;11.0;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;6.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;7.0;0.0;0.0;0.0;1608.58;0.0;0.0;25604.91;25604.91;25604.91;0.0;0.0;0.0;793752.21;716937.48;793752.21;793752.21;716937.48;793752.21;2.0;0.0;0.0;1.0;1.0;1.0;1
23194;8222097;-7687.38;-1071.1;-4271.1;4941.84;4834.6;5747.1;-189.46;3574.04;5050.04;-3950.98;-3978.66;0.0;26261.32;28231.58;105951.24;22310.34;24252.92;105951.24;7;2;6;0.4838709677419355;0.25;1.0;60.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1;-1.0;8.0;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;1
23195;10530686;-2697.0;-303.0;-1740.0;2700.0;300.0;1745.0;3.0;0.0;5.0;0.0;0.0;0.0;3970.0;815.0;395.0;3970.0;815.0;395.0;16;4;10;1.0;1.0;1.0;29.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1;-1.0;11.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
23196;4493104;-10195.18;-3397.83;-5737.68;7980.91;7980.91;7980.91;92000.36;96583.44;98826.67;0.0;0.0;0.0;2761918.45;2537115.24;2897574.04;2761918.45;2537115.24;2897574.04;17;11;9;1.0;1.0;1.0;37.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;15.0;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
23197;8028950;-4663.0;-58951.9;-10174.0;13086.83;7099.06;28234.06;156738.7;104885.86;122945.92;0.0;0.0;0.0;4668131.8;2928285.36;3575756.9;4668131.8;2928285.36;3575756.9;11;14;19;1.0;1.0;1.0;34.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1;-1.0;9.0;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
23198;9056796;-652.55;-20317.15;-3539.95;7405.32;6820.0;6767.0;244052.25;230555.1;233782.15;0.0;0.0;0.0;7377932.6;6515819.6;7173183.25;7377932.6;6515819.6;7173183.25;6;6;7;1.0;1.0;1.0;53.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1;-1.0;7.0;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
23199;8923062;-7436.9;-9218.8;-11371.0;9055.59;7955.59;13856.59;19071.53;17808.32;20293.91;0.0;0.0;0.0;414635.43;413772.63;507684.28;414635.43;413772.63;507684.28;19;26;28;1.0;1.0;1.0;32.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1;-1.0;9.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;2.0;0.0;0.0;0.0;0.24;0.0;0.0;55.37;55.37;55.37;0.0;0.0;0.0;1716.47;1550.36;1716.47;1716.47;1550.36;1716.47;1.0;0.0;0.0;1.0;1.0;1.0;1
23200;5334702;-1750.0;-400.0;-200.0;3500.0;4100.0;3800.0;15459.64;19159.64;22759.64;0.0;0.0;0.0;396648.84;427369.92;607948.84;396648.84;427369.92;607948.84;6;2;2;1.0;1.0;1.0;61.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;14.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
23201;8266961;-3246.0;-3770.0;-1353.0;4767.99;5301.19;7880.0;21210.74;22741.93;29268.93;0.0;0.0;0.0;595773.21;531947.81;744016.83;595773.21;531947.81;744016.83;22;21;12;1.0;1.0;1.0;35.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1;-1.0;9.0;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.23;0.0;0.0;52.07;52.07;52.07;0.0;0.0;0.0;1614.17;1457.96;1614.17;1614.17;1457.96;1614.17;1.0;0.0;0.0;1.0;1.0;1.0;1
23202;12034053;0.0;0.0;0.0;0.0;0.0;0.0;0.93;0.93;0.93;0.0;0.0;0.0;28.83;26.04;28.83;28.83;26.04;28.83;0;0;0;1.0;1.0;1.0;44.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1;-1.0;126.0;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;-2900.0;-490.0;0.0;0.0;0.0;0.0;540.09;50.09;50.09;0.0;0.0;0.0;45812.79;1402.52;1552.79;45812.79;1402.52;1552.79;7.0;1.0;0.0;1.0;1.0;1.0;1
23203;6741108;-7413.67;-6850.25;-14118.0;8198.79;6841.79;18198.79;807.34;798.88;4879.67;0.0;0.0;0.0;18389.97;23697.17;86099.6;18389.97;23697.17;86099.6;26;24;27;1.0;1.0;1.0;34.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1;-1.0;11.0;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
23204;8823357;-7336.08;-3088.0;-6919.0;9742.12;6521.12;7221.12;40259.9;43693.02;43995.14;0.0;0.0;0.0;1171464.58;1104993.32;1298745.1;1171464.58;1104993.32;1298745.1;18;10;11;1.0;1.0;1.0;37.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;8.0;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.35;0.0;0.0;79.89;79.89;79.89;0.0;0.0;0.0;2476.59;2236.92;2476.59;2476.59;2236.92;2476.59;1.0;0.0;0.0;1.0;1.0;1.0;1
23205;10773729;-55923.8;-91270.63;-86925.61;79414.5;98993.5;102057.92;30268.94;37991.81;53124.12;0.0;0.0;0.0;523994.54;611558.07;753806.85;523994.54;611558.07;753806.85;186;210;245;1.0;1.0;1.0;22.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1;-1.0;4.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
23206;9839676;-2480.0;-3430.0;-6111.0;3448.82;3000.0;6342.37;1002.76;572.76;804.13;0.0;0.0;0.0;51807.92;38467.28;20927.78;51807.92;38467.28;20927.78;8;7;19;1.0;1.0;1.0;52.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1;-1.0;9.0;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;-2000.0;-310.0;2006.98;0.0;2700.0;2110.53;110.53;2500.53;0.0;0.0;0.0;45426.43;31094.84;25666.43;45426.43;31094.84;25666.43;2.0;1.0;6.0;1.0;1.0;1.0;1
23207;6600981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1.0;1.0;1.0;62.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1;-1.0;11.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
23208;5422534;-3281.0;-3200.0;-7202.0;3881.0;3800.0;5582.0;3205.77;3805.77;2185.77;0.0;0.0;0.0;11578.87;6361.56;19498.87;11578.87;6361.56;19498.87;10;4;13;1.0;1.0;1.0;48.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1;-1.0;14.0;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02;0.0;0.0;3.5;3.5;3.5;0.0;0.0;0.0;108.5;98.0;108.5;108.5;98.0;108.5;1.0;0.0;0.0;1.0;1.0;1.0;1
23209;11799168;-3118.78;-3518.0;-2678.0;3100.0;3449.37;5600.0;68.84;0.21;2922.21;0.0;0.0;0.0;11910.72;8493.22;40890.51;11910.72;8493.22;40890.51;9;11;14;1.0;1.0;1.0;48.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1;-1.0;2.0;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
23210;6301222;-4000.0;-4300.0;-3212.0;5780.4;4607.95;3505.45;2442.69;2750.64;3044.09;0.0;0.0;0.0;44428.94;33103.27;38437.64;44428.94;33103.27;38437.64;10;11;18;1.0;1.0;1.0;40.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1;-1.0;11.0;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31;0.0;0.0;71.86;71.86;71.86;0.0;0.0;0.0;2227.66;2012.08;2227.66;2227.66;2012.08;2227.66;1.0;0.0;0.0;1.0;1.0;1.0;1
23211;11766197;-550.0;-22014.0;-2042.5;4200.0;0.0;4200.0;255221.0;233207.0;235364.5;0.0;0.0;0.0;7842301.0;6896034.0;7257694.5;7842301.0;6896034.0;7257694.5;3;3;4;1.0;1.0;1.0;55.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1;-1.0;8.0;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
23212;10776741;0.0;-9000.0;-6161.0;2056.97;2056.97;4576.97;59370.64;52427.61;50843.58;0.0;0.0;0.0;1801407.41;1572890.65;1606724.55;1801407.41;1572890.65;1606724.55;4;5;11;1.0;1.0;1.0;52.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1;-1.0;4.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
23213;10244789;-6000.0;-6000.0;-10000.0;5163.0;5923.0;4200.0;10545.08;10468.08;4668.08;0.0;0.0;0.0;361436.48;292368.24;300710.48;361436.48;292368.24;300710.48;7;8;10;1.0;1.0;1.0;45.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1;-1.0;4.0;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
23214;9349275;-3145.1;-4942.85;-3300.9;3178.0;4951.0;6531.0;-4.71;3.44;3233.54;-192.97;-14.13;0.0;2141.56;10664.0;46452.94;1948.59;10649.87;46452.94;6;13;12;0.1290322580645161;0.8928571428571429;1.0;42.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1;-1.0;7.0;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
23215;9514055;-10696.9;-11922.05;-14117.5;19244.13;8978.13;6417.1;12044.49;9100.57;1400.17;0.0;0.0;-1898.67;247336.19;243028.0;64609.24;247336.19;243028.0;62710.57;59;47;25;1.0;1.0;0.3870967741935484;26.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1;-1.0;6.0;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;1
23216;12544191;-1597.94;-6322.0;-6706.0;1600.0;8610.0;4455.0;14.61;2302.61;51.61;0.0;0.0;0.0;300.55;5407.08;29294.91;300.55;5407.08;29294.91;9;15;9;1.0;1.0;1.0;45.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1;-1.0;1.0;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
23217;10531518;-3106.0;-21500.0;-2734.1;2334.29;22240.39;3072.02;1682.46;2422.85;2760.77;0.0;0.0;0.0;29974.14;78495.76;42525.05;29974.14;78495.76;42525.05;9;7;15;1.0;1.0;1.0;62.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1;-1.0;19.0;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;-1500.0;0.0;-5900.0;463.82;20000.0;0.0;86999.51;106999.51;101099.51;0.0;0.0;0.0;2724884.81;2455986.28;3206084.81;2724884.81;2455986.28;3206084.81;5.0;1.0;11.0;1.0;1.0;1.0;1
