;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133
11;8202286;-4009.48;-4200.0;-4100.0;4100.0;4100.0;4100.0;154.41;54.41;54.41;0.0;0.0;0.0;32108.14;3686.71;6232.3;32108.14;3686.71;6232.3;5;4;4;1.0;1.0;1.0;40.0;1.0;-1.0;-1;-1;-1;-1;-1;-1;-1.0;13.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31;0.0;0.0;81.58;81.58;81.58;0.0;0.0;0.0;2447.4;2528.98;2447.4;2447.4;2528.98;2447.4;1.0;0.0;0.0;1.0;1.0;1.0;1
12;8401944;-4257.0;-4575.0;-8367.0;26223.92;25033.0;300.0;59625.58;80083.58;72016.58;0.0;0.0;0.0;1395058.72;2105619.98;2275333.4;1395058.72;2105619.98;2275333.4;14;17;14;1.0;1.0;1.0;41.0;-1.0;-1.0;-1;-1;-1;-1;1;-1;-1.0;8.0;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
13;9374729;-2972.0;-4300.0;-11806.0;2243.33;5038.0;9751.0;1380.04;2118.04;63.04;0.0;0.0;0.0;15803.96;109655.24;106210.2;15803.96;109655.24;106210.2;11;6;15;1.0;1.0;1.0;40.0;-1.0;-1.0;-1;-1;-1;-1;1;-1;-1.0;14.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41;0.0;0.0;106.49;106.49;106.49;0.0;0.0;0.0;3194.7;3301.19;3194.7;3194.7;3301.19;3194.7;1.0;0.0;0.0;1.0;1.0;1.0;1
14;9141153;-6304.65;-2968.0;-4080.0;6451.11;4386.0;2500.0;195.62;1613.62;33.62;0.0;0.0;0.0;12860.49;25074.22;19448.6;12860.49;25074.22;19448.6;9;14;14;1.0;1.0;1.0;30.0;-1.0;-1.0;-1;-1;-1;-1;1;-1;-1.0;7.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
15;9470873;-7906.67;-6999.98;-6864.0;6458.0;7246.81;6629.1;53.24;300.07;65.17;0.0;0.0;0.0;7141.06;2126.2;4716.75;7141.06;2126.2;4716.75;24;8;10;1.0;1.0;1.0;32.0;-1.0;-1.0;-1;1;-1;-1;-1;-1;-1.0;6.0;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;-2100.0;-500.0;0.0;99.74;499.98;0.0;50.07;50.05;50.05;0.0;0.0;0.0;17623.6;1551.71;1501.5;17623.6;1551.71;1501.5;5.0;2.0;0.0;1.0;1.0;1.0;1
16;7163147;-300.0;-3500.0;-1800.0;1500.0;3800.0;0.0;1529.59;1829.59;29.59;0.0;0.0;0.0;31487.7;42717.29;9287.7;31487.7;42717.29;9287.7;2;4;2;1.0;1.0;1.0;37.0;-1.0;-1.0;-1;-1;1;-1;-1;-1;-1.0;10.0;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
17;5624041;-260.25;-1412.25;-719.25;8856.47;8562.49;6431.49;124862.95;132013.19;137725.43;0.0;0.0;0.0;3523531.87;3906546.18;3976663.16;3523531.87;3906546.18;3976663.16;11;22;10;1.0;1.0;1.0;36.0;-1.0;-1.0;-1;-1;1;-1;-1;-1;-1.0;16.0;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;-50.0;0.0;0.21;62.0;0.0;54.05;66.05;66.05;0.0;0.0;0.0;1621.5;2197.55;1981.5;1621.5;2197.55;1981.5;1.0;2.0;0.0;1.0;1.0;1.0;1
18;9836927;-7406.0;-5812.0;-1006.0;6471.69;4343.01;1844.37;1669.09;200.1;1038.47;0.0;0.0;0.0;52555.38;34132.82;11515.37;52555.38;34132.82;11515.37;12;12;6;1.0;1.0;1.0;43.0;-1.0;-1.0;-1;-1;1;-1;-1;-1;-1.0;5.0;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
19;4849533;-2319.0;-7081.0;-13199.0;6466.0;6038.0;5596.0;23198.29;22156.29;14553.29;0.0;0.0;0.0;563358.7;663499.99;573908.7;563358.7;663499.99;573908.7;14;16;10;1.0;1.0;1.0;50.0;-1.0;1.0;-1;-1;-1;-1;-1;-1;-1.0;14.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
20;7986665;-1700.0;-1100.0;-899.0;900.0;1100.0;900.0;2.77;2.77;3.77;0.0;0.0;0.0;3683.1;2965.87;1009.1;3683.1;2965.87;1009.1;18;13;3;1.0;1.0;1.0;39.0;-1.0;-1.0;-1;-1;-1;-1;1;-1;-1.0;9.0;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
21;1556483;-344.52;-7430.0;-1590.0;4428.65;4592.45;4428.65;4433.22;1595.67;4434.32;0.0;0.0;0.0;12953.89;17929.68;16364.3;12953.89;17929.68;16364.3;4;7;3;1.0;1.0;1.0;57.0;-1.0;-1.0;-1;-1;1;-1;-1;-1;-1.0;126.0;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1700.0;41.5;0.0;0.0;10485.51;10485.51;8785.51;0.0;0.0;0.0;314565.3;325050.81;292365.3;314565.3;325050.81;292365.3;1.0;0.0;2.0;1.0;1.0;1.0;1
22;8292813;-6985.47;-12743.08;-6532.08;8937.43;10940.73;7340.73;8340.49;6538.14;7346.79;0.0;0.0;0.0;60845.21;44072.33;64274.13;60845.21;44072.33;64274.13;12;18;11;1.0;1.0;1.0;47.0;-1.0;1.0;-1;-1;-1;-1;-1;-1;-1.0;20.0;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;-800.0;-200.0;4547.55;7000.0;3200.0;97637.53;103837.53;106837.53;0.0;0.0;0.0;2919125.9;3184863.43;3207125.9;2919125.9;3184863.43;3207125.9;3.0;5.0;2.0;1.0;1.0;1.0;1
23;8652688;-11970.76;-11936.0;-15413.0;11550.94;11915.41;15432.94;-1999.28;-2019.87;-1999.93;-51734.84;-49560.15;-54473.89;1855.12;245.92;830.07;-49879.72;-49314.23;-53643.82;91;93;109;0.0333333333333333;0.0967741935483871;0.0333333333333333;29.0;-1.0;-1.0;-1;-1;-1;-1;-1;1;-1.0;8.0;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
24;7751552;-2729.86;-11260.0;-9296.75;7785.83;7908.13;10758.13;5236.15;1884.28;3345.66;0.0;0.0;0.0;12236.41;16846.91;38736.17;12236.41;16846.91;38736.17;37;20;21;1.0;1.0;1.0;28.0;-1.0;-1.0;-1;-1;-1;-1;-1;1;-1.0;9.0;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
25;8620853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1.0;1.0;1.0;32.0;-1.0;-1.0;-1;-1;-1;-1;-1;1;-1.0;10.0;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;-2840.0;-700.0;0.0;2306.0;433.0;0.0;267.63;0.63;0.63;0.0;0.0;0.0;34638.9;4190.53;18.9;34638.9;4190.53;18.9;11.0;2.0;0.0;1.0;1.0;1.0;1
